2026-03-22T10:33:49.944057+00:00,29.3,62.4,894.3
2026-03-22T10:33:50.944295+00:00,20.7,41.5,512.4
2026-03-22T10:33:51.944895+00:00,25.8,52.8,449.7
2026-03-22T10:33:52.945932+00:00,30.1,55.5,1100.4
2026-03-22T10:33:53.947409+00:00,26.0,38.3,363.1
2026-03-22T10:33:54.948136+00:00,23.1,42.5,783.8
2026-03-22T10:33:55.949107+00:00,27.9,31.6,1147.1
2026-03-22T10:33:56.949310+00:00,26.2,57.3,835.0
2026-03-22T10:33:57.949930+00:00,26.2,65.3,429.3
2026-03-22T10:33:58.950559+00:00,31.6,45.2,1119.9
2026-03-22T10:33:59.951549+00:00,56.7,91.7,1785.8
2026-03-22T10:34:00.952419+00:00,21.7,31.6,1063.5
2026-03-22T10:34:01.954292+00:00,30.3,37.1,502.5
2026-03-22T10:34:02.955411+00:00,24.5,57.7,320.1
2026-03-22T10:34:03.955556+00:00,31.7,43.3,573.9
2026-03-22T10:34:04.960742+00:00,21.9,34.5,885.3
2026-03-22T10:34:05.961424+00:00,34.7,60.0,1043.1
2026-03-22T10:34:06.962337+00:00,23.3,59.7,508.0
2026-03-22T10:34:07.963169+00:00,29.2,31.3,990.7
2026-03-22T10:34:08.964553+00:00,34.7,46.9,599.4
2026-03-22T10:34:09.964922+00:00,31.5,61.3,503.5
2026-03-22T10:34:10.965510+00:00,26.6,52.0,763.8
2026-03-22T10:34:11.966611+00:00,24.0,33.5,1170.8
2026-03-22T10:34:12.966726+00:00,26.5,43.1,407.4
2026-03-22T10:34:13.967779+00:00,29.3,64.9,857.2
2026-03-22T10:34:14.968615+00:00,30.3,41.9,847.0
2026-03-22T10:34:15.968884+00:00,23.9,51.4,745.9
2026-03-22T10:34:16.969471+00:00,23.1,68.2,411.3
2026-03-22T10:34:17.969958+00:00,22.8,56.0,833.1
2026-03-22T10:34:18.971021+00:00,32.6,57.6,741.3
2026-03-22T10:34:19.971763+00:00,26.3,39.5,1113.4
2026-03-22T10:34:20.972247+00:00,34.2,60.0,950.8
2026-03-22T10:34:21.972702+00:00,27.4,52.2,1133.4
2026-03-22T10:34:22.976813+00:00,28.0,44.2,819.2
2026-03-22T10:34:23.977786+00:00,20.2,47.8,526.0
2026-03-22T10:34:24.978251+00:00,31.0,67.3,676.8
2026-03-22T10:34:25.979195+00:00,31.8,58.0,827.7
2026-03-22T10:34:26.979905+00:00,62.2,97.4,1904.6
2026-03-22T10:34:27.980280+00:00,29.4,32.4,375.5
2026-03-22T10:34:28.980868+00:00,27.0,33.5,915.4
2026-03-22T10:34:29.981454+00:00,24.6,54.7,1023.1
2026-03-22T10:34:30.982182+00:00,22.5,37.3,1078.2
2026-03-22T10:34:31.983008+00:00,29.4,57.4,862.0
2026-03-22T10:34:32.983675+00:00,27.5,36.2,492.6
2026-03-22T10:34:33.984307+00:00,26.2,34.9,322.1
2026-03-22T10:34:34.984891+00:00,20.7,59.8,972.2
2026-03-22T10:34:35.985357+00:00,21.1,41.9,387.9
2026-03-22T10:34:36.985814+00:00,22.4,46.8,936.1
2026-03-22T10:34:37.986500+00:00,31.6,49.9,815.5
2026-03-22T10:34:38.987274+00:00,33.7,53.9,725.6
2026-03-22T10:34:39.991277+00:00,34.2,67.0,679.4
2026-03-22T10:34:40.991670+00:00,22.0,39.0,1165.2
2026-03-22T10:34:41.992046+00:00,29.2,67.7,974.6
2026-03-22T10:34:42.992606+00:00,30.4,67.3,758.0
2026-03-22T10:34:43.993345+00:00,20.2,37.8,823.9
2026-03-22T10:34:44.993710+00:00,28.2,36.0,1036.9
2026-03-22T10:34:45.994282+00:00,28.4,65.7,966.1
2026-03-22T10:34:46.995068+00:00,31.6,52.6,775.1
2026-03-22T10:34:47.995829+00:00,58.7,92.2,1610.1
2026-03-22T10:34:48.996541+00:00,20.5,53.7,1094.6
2026-03-22T10:34:49.997532+00:00,32.5,46.0,338.9
2026-03-22T10:34:50.998130+00:00,21.7,62.7,1034.8
2026-03-22T10:34:51.998792+00:00,28.4,38.9,603.6
2026-03-22T10:34:52.999651+00:00,34.3,63.9,425.8
2026-03-22T10:34:54.000005+00:00,20.7,66.4,1165.0
2026-03-22T10:34:55.000483+00:00,27.1,52.5,496.3
2026-03-22T10:34:56.001027+00:00,28.5,51.4,702.6
2026-03-22T10:34:57.001358+00:00,24.6,32.8,693.3
2026-03-22T10:34:58.001880+00:00,26.2,69.4,981.9
2026-03-22T10:34:59.004572+00:00,23.0,41.2,1022.1
2026-03-22T10:35:00.005629+00:00,23.9,54.4,1005.5
2026-03-22T10:35:01.006329+00:00,31.4,51.8,310.3
2026-03-22T10:35:02.006898+00:00,22.2,49.4,486.0
2026-03-22T10:35:03.007214+00:00,27.5,60.8,789.5
2026-03-22T10:35:04.007651+00:00,24.3,68.5,1149.3
2026-03-22T10:35:05.008162+00:00,25.1,43.5,897.9
2026-03-22T10:35:06.008961+00:00,31.0,46.9,366.7
2026-03-22T10:35:07.009602+00:00,27.7,32.6,1004.5
2026-03-22T10:35:08.010724+00:00,21.6,62.3,1172.9
2026-03-22T10:35:09.011404+00:00,20.4,57.9,818.5
2026-03-22T10:35:10.011894+00:00,27.6,60.1,346.0
2026-03-22T10:35:11.012441+00:00,24.5,62.1,885.5
2026-03-22T10:35:12.012850+00:00,61.9,98.7,1625.9
2026-03-22T10:35:13.013442+00:00,21.5,54.7,576.9
2026-03-22T10:35:14.024471+00:00,32.1,67.3,654.0
2026-03-22T10:35:15.025023+00:00,28.1,52.7,989.8
2026-03-22T10:35:16.025992+00:00,26.1,54.5,449.8
2026-03-22T10:35:17.026706+00:00,20.7,69.5,1127.7
2026-03-22T10:35:18.027285+00:00,32.3,61.9,1127.0
2026-03-22T10:35:19.030119+00:00,22.0,36.5,743.6
2026-03-22T10:35:20.030879+00:00,22.8,58.9,1142.0
2026-03-22T10:35:21.031154+00:00,20.9,42.3,923.3
2026-03-22T10:35:22.031703+00:00,22.5,67.3,958.2
2026-03-22T10:35:23.032283+00:00,23.8,39.5,597.3
2026-03-22T10:35:24.032502+00:00,34.9,59.6,868.5
2026-03-22T10:35:25.033920+00:00,28.7,42.0,972.6
2026-03-22T10:35:26.034738+00:00,69.8,94.8,1657.0
2026-03-22T10:35:27.035220+00:00,27.2,51.0,757.3
2026-03-22T10:35:28.035711+00:00,23.6,31.5,393.2
2026-03-22T10:35:29.039368+00:00,33.1,32.2,333.1
2026-03-22T10:35:30.040096+00:00,25.3,36.9,674.3
2026-03-22T10:35:31.040703+00:00,65.2,96.5,1635.4
2026-03-22T10:35:32.041092+00:00,63.9,98.3,1540.3
2026-03-22T10:35:33.041645+00:00,33.7,41.2,722.3
2026-03-22T10:35:34.042084+00:00,30.2,62.2,386.8
2026-03-22T10:35:35.042495+00:00,20.1,40.5,1150.5
2026-03-22T10:35:36.042959+00:00,28.0,37.3,651.4
2026-03-22T10:35:37.043340+00:00,56.0,95.6,1906.6
2026-03-22T10:35:38.043928+00:00,29.9,47.3,544.8
2026-03-22T10:35:39.070910+00:00,30.9,68.1,856.0
2026-03-22T10:35:40.071471+00:00,20.2,33.4,367.4
2026-03-22T10:35:41.071894+00:00,25.1,64.7,1113.7
2026-03-22T10:35:42.072285+00:00,21.1,43.8,1110.9
2026-03-22T10:35:43.072984+00:00,20.8,35.8,624.4
2026-03-22T10:35:44.073450+00:00,21.4,60.7,1039.6
2026-03-22T10:35:45.074232+00:00,56.8,93.4,1955.8
2026-03-22T10:35:46.075037+00:00,26.4,45.6,1196.0
2026-03-22T10:35:47.075441+00:00,25.1,55.8,865.3
2026-03-22T10:35:48.076013+00:00,25.9,53.0,624.5
2026-03-22T10:35:49.076398+00:00,25.7,70.0,1064.4
2026-03-22T10:35:50.076944+00:00,34.0,46.8,1104.4
2026-03-22T10:35:51.077738+00:00,24.3,36.3,1024.6
2026-03-22T10:35:52.078028+00:00,21.4,41.3,697.2
2026-03-22T10:35:53.078872+00:00,24.4,40.0,1042.9
2026-03-22T10:35:54.079810+00:00,21.1,59.9,916.8
2026-03-22T10:35:55.080352+00:00,63.2,88.8,1503.3
2026-03-22T10:35:56.081057+00:00,56.5,92.1,1824.6
2026-03-22T10:35:57.081522+00:00,23.1,30.6,352.8
2026-03-22T10:35:58.082236+00:00,28.3,37.1,1019.7
2026-03-22T10:35:59.082617+00:00,21.2,44.4,468.8
2026-03-22T10:36:00.084051+00:00,34.6,68.7,762.4
2026-03-22T10:36:01.084404+00:00,28.7,44.8,960.7
2026-03-22T10:36:02.084903+00:00,26.7,59.5,465.3
2026-03-22T10:36:03.085599+00:00,34.0,45.5,322.3
2026-03-22T10:36:04.086625+00:00,20.1,41.1,1026.3
2026-03-22T10:36:05.087475+00:00,34.0,33.8,836.0
2026-03-22T10:36:06.088184+00:00,23.8,30.7,688.8
2026-03-22T10:36:07.088520+00:00,56.9,85.7,1596.5
2026-03-22T10:36:08.089031+00:00,30.9,33.3,401.9
2026-03-22T10:36:09.089620+00:00,27.6,59.1,328.5
2026-03-22T10:36:10.090306+00:00,24.5,63.6,490.6
2026-03-22T10:36:11.090997+00:00,23.5,63.8,649.5
2026-03-22T10:36:12.091506+00:00,20.3,51.6,313.5
2026-03-22T10:36:13.092469+00:00,24.2,60.3,703.6
2026-03-22T10:36:14.093229+00:00,21.5,34.4,888.5
2026-03-22T10:36:15.094017+00:00,34.5,68.4,434.7
2026-03-22T10:36:16.094536+00:00,25.5,41.5,750.1
2026-03-22T10:36:17.095130+00:00,56.0,96.2,1704.5
2026-03-22T10:36:18.096147+00:00,60.4,96.7,1872.5
2026-03-22T10:36:19.096864+00:00,26.8,61.4,1023.8
2026-03-22T10:36:20.097436+00:00,34.1,63.2,1124.1
2026-03-22T10:36:21.097959+00:00,33.7,39.7,456.5
2026-03-22T10:36:22.098759+00:00,29.4,44.3,937.2
2026-03-22T10:36:23.099249+00:00,29.5,51.6,507.2
2026-03-22T10:36:24.099937+00:00,20.8,45.9,549.3
2026-03-22T10:36:25.100373+00:00,27.6,57.9,359.1
2026-03-22T10:36:26.100792+00:00,34.2,66.4,910.7
2026-03-22T10:36:27.101181+00:00,25.2,63.5,897.8
2026-03-22T10:36:28.101902+00:00,26.6,49.9,867.0
2026-03-22T10:36:29.102462+00:00,34.8,38.1,782.3
2026-03-22T10:36:30.102851+00:00,68.7,86.1,1684.0
2026-03-22T10:36:31.103323+00:00,24.2,52.7,506.4
2026-03-22T10:36:32.103891+00:00,28.2,39.9,886.1
2026-03-22T10:36:33.104390+00:00,61.0,96.2,1892.9
2026-03-22T10:36:34.104869+00:00,24.8,54.8,498.4
2026-03-22T10:36:35.105609+00:00,33.5,44.3,694.9
2026-03-22T10:36:36.109913+00:00,27.9,33.1,1010.9
2026-03-22T10:36:37.110507+00:00,31.4,46.9,1132.6
2026-03-22T10:36:38.111148+00:00,29.9,46.8,765.9
2026-03-22T10:36:39.111741+00:00,69.2,93.8,1904.4
2026-03-22T10:36:40.112536+00:00,33.9,53.0,488.4
2026-03-22T10:36:41.113070+00:00,69.2,95.8,1617.9
2026-03-22T10:36:42.113751+00:00,67.9,92.5,1893.5
2026-03-22T10:36:43.114221+00:00,30.9,61.7,340.6
2026-03-22T10:36:44.114713+00:00,58.9,90.8,1740.1
2026-03-22T10:36:45.115071+00:00,26.0,36.5,669.2
2026-03-22T10:36:46.115402+00:00,28.9,57.3,445.2
2026-03-22T10:36:47.116090+00:00,69.1,95.9,1530.4
2026-03-22T10:36:48.116439+00:00,30.2,52.0,425.7
2026-03-22T10:36:49.117075+00:00,25.4,37.0,1055.7
2026-03-22T10:36:50.117833+00:00,23.7,55.6,765.2
2026-03-22T10:36:51.118279+00:00,21.4,30.0,410.7
2026-03-22T10:36:52.118639+00:00,24.8,57.5,833.5
2026-03-22T10:36:53.118954+00:00,33.0,46.9,358.1
2026-03-22T10:36:54.119826+00:00,20.5,41.1,1140.3
2026-03-22T10:36:55.120599+00:00,32.7,36.3,326.2
2026-03-22T10:36:56.121515+00:00,22.5,66.2,420.9
2026-03-22T10:36:57.121891+00:00,26.6,37.0,1126.9
2026-03-22T10:36:58.122439+00:00,26.2,32.8,369.1
2026-03-22T10:36:59.123214+00:00,25.8,41.1,602.6
2026-03-22T10:37:00.123751+00:00,34.4,42.0,1039.5
2026-03-22T10:37:01.124321+00:00,34.1,51.9,676.5
2026-03-22T10:37:02.124795+00:00,22.0,33.6,629.3
2026-03-22T10:37:03.125526+00:00,31.8,45.4,496.0
2026-03-22T10:37:04.125921+00:00,32.7,68.8,447.7
2026-03-22T10:37:05.126287+00:00,34.0,54.5,932.6
2026-03-22T10:37:06.126977+00:00,30.8,38.4,1034.8
2026-03-22T10:37:07.127614+00:00,22.8,42.9,1017.8
2026-03-22T10:37:08.127988+00:00,26.2,60.2,678.3
2026-03-22T10:37:09.128492+00:00,24.6,32.2,959.5
2026-03-22T10:37:10.129116+00:00,30.6,53.8,938.0
2026-03-22T10:37:11.129675+00:00,32.3,34.6,1112.6
2026-03-22T10:37:12.130129+00:00,27.6,64.6,985.6
2026-03-22T10:37:13.130838+00:00,29.3,62.2,1063.4
2026-03-22T10:37:14.131180+00:00,21.9,59.5,1091.8
2026-03-22T10:37:15.131675+00:00,27.0,40.9,1187.6
2026-03-22T10:37:16.132150+00:00,29.4,35.9,317.5
2026-03-22T10:37:17.132856+00:00,33.3,36.9,969.5
2026-03-22T10:37:18.133177+00:00,32.3,63.3,1199.3
2026-03-22T10:37:19.134605+00:00,27.5,61.1,779.5
2026-03-22T10:37:20.135595+00:00,27.3,44.0,1054.4
2026-03-22T10:37:21.136300+00:00,22.7,32.7,605.6
2026-03-22T10:37:22.136684+00:00,56.6,96.4,1911.4
2026-03-22T10:37:23.137259+00:00,22.5,43.0,1025.2
2026-03-22T10:37:24.137546+00:00,24.9,60.7,927.0
2026-03-22T10:37:25.137940+00:00,57.1,85.7,1918.5
2026-03-22T10:37:26.138378+00:00,27.2,51.5,436.1
2026-03-22T10:37:27.138638+00:00,27.4,51.7,503.3
2026-03-22T10:37:28.138937+00:00,62.5,91.4,1662.2
2026-03-22T10:37:29.141053+00:00,21.8,68.8,692.5
2026-03-22T10:37:30.141661+00:00,21.9,39.3,912.1
2026-03-22T10:37:31.141945+00:00,25.5,49.5,1187.3
2026-03-22T10:37:32.142216+00:00,32.5,45.4,1124.4
2026-03-22T10:37:33.142915+00:00,34.1,52.2,318.8
2026-03-22T10:37:34.143629+00:00,32.8,63.5,845.9
2026-03-22T10:37:35.143975+00:00,24.6,37.1,632.0
2026-03-22T10:37:36.144393+00:00,24.2,32.2,900.9
2026-03-22T10:37:37.145097+00:00,31.0,61.6,820.7
2026-03-22T10:37:38.145885+00:00,20.2,45.7,779.4
2026-03-22T10:37:39.146419+00:00,35.0,63.8,410.4
2026-03-22T10:37:40.147233+00:00,24.2,35.0,986.0
2026-03-22T10:37:41.148345+00:00,60.6,86.5,1567.9
2026-03-22T10:37:42.149000+00:00,25.0,65.6,620.5
2026-03-22T10:37:43.149428+00:00,27.7,61.9,602.9
2026-03-22T10:37:44.149952+00:00,24.2,52.3,1075.2
2026-03-22T10:37:45.150462+00:00,33.2,37.7,834.3
2026-03-22T10:37:46.150814+00:00,34.0,39.9,869.5
2026-03-22T10:37:47.151348+00:00,25.6,55.9,500.8
2026-03-22T10:37:48.152031+00:00,26.2,39.2,567.7
2026-03-22T10:37:49.152944+00:00,20.9,30.7,763.6
2026-03-22T10:37:50.153699+00:00,28.0,38.5,569.4
2026-03-22T10:37:51.154176+00:00,30.4,68.7,1025.7
2026-03-22T10:37:52.155896+00:00,27.2,60.4,592.0
2026-03-22T10:37:53.159510+00:00,25.9,61.6,1015.3
2026-03-22T10:37:54.160304+00:00,21.3,64.3,560.7
2026-03-22T10:37:55.160630+00:00,27.7,69.9,802.2
2026-03-22T10:37:56.161183+00:00,27.1,52.3,822.3
2026-03-22T10:37:57.162818+00:00,20.8,58.2,499.2
2026-03-22T10:37:58.163841+00:00,25.4,59.8,1111.6
2026-03-22T10:37:59.164179+00:00,30.7,33.6,1055.4
2026-03-22T10:38:00.164680+00:00,68.9,86.9,1702.1
2026-03-22T10:38:01.165019+00:00,32.7,43.9,896.4
2026-03-22T10:38:02.165400+00:00,29.2,30.6,873.1
2026-03-22T10:38:03.165877+00:00,29.8,60.7,656.4
2026-03-22T10:38:04.166541+00:00,29.0,51.5,1036.2
2026-03-22T10:38:05.167268+00:00,34.8,52.3,1042.2
2026-03-22T10:38:06.167841+00:00,28.7,35.5,1193.3
2026-03-22T10:38:07.168199+00:00,23.1,43.2,506.6
2026-03-22T10:38:08.168749+00:00,61.8,86.4,1523.3
2026-03-22T10:38:09.169140+00:00,34.2,30.9,851.6
2026-03-22T10:38:10.169797+00:00,28.9,61.3,860.4
2026-03-22T10:38:11.170249+00:00,20.1,66.6,752.7
2026-03-22T10:38:12.170714+00:00,26.7,55.7,318.6
2026-03-22T10:38:13.171072+00:00,31.9,51.3,724.3
2026-03-22T10:38:14.171665+00:00,27.5,53.9,934.6
2026-03-22T10:38:15.172274+00:00,26.8,53.3,332.6
2026-03-22T10:38:16.172983+00:00,29.1,59.4,779.0
2026-03-22T10:38:17.173551+00:00,24.0,47.3,929.9
2026-03-22T10:38:18.174057+00:00,33.5,67.5,343.3
2026-03-22T10:38:19.174362+00:00,21.9,69.7,313.4
2026-03-22T10:38:20.175232+00:00,21.4,41.9,605.1
2026-03-22T10:38:21.176542+00:00,24.9,47.3,326.9
2026-03-22T10:38:22.177019+00:00,32.7,45.2,561.7
2026-03-22T10:38:23.177888+00:00,22.8,31.0,993.6
2026-03-22T10:38:24.178522+00:00,33.4,60.8,575.6
2026-03-22T10:38:25.178833+00:00,23.2,40.3,783.5
2026-03-22T10:38:26.179456+00:00,27.6,65.0,1003.1
2026-03-22T10:38:27.179882+00:00,33.4,42.7,435.4
2026-03-22T10:38:28.180699+00:00,30.1,56.0,397.0
2026-03-22T10:38:29.181083+00:00,24.5,62.3,1023.9
2026-03-22T10:38:30.181527+00:00,28.3,36.9,786.5
2026-03-22T10:38:31.182314+00:00,33.8,57.3,697.5
2026-03-22T10:38:32.183073+00:00,31.3,49.8,541.1
2026-03-22T10:38:33.183729+00:00,23.8,61.7,941.3
2026-03-22T10:38:34.184284+00:00,31.0,67.0,519.1
2026-03-22T10:38:35.184781+00:00,24.7,65.8,500.0
2026-03-22T10:38:36.185140+00:00,26.0,51.8,955.8
2026-03-22T10:38:37.185644+00:00,25.7,45.7,387.1
2026-03-22T10:38:38.186424+00:00,30.6,31.1,1076.6
2026-03-22T10:38:39.187024+00:00,34.6,47.4,343.4
2026-03-22T10:38:40.187525+00:00,60.4,90.8,1837.1
2026-03-22T10:38:41.188051+00:00,27.2,37.3,737.7
2026-03-22T10:38:42.188707+00:00,31.5,51.9,1149.3
2026-03-22T10:38:43.189639+00:00,33.5,48.3,1161.9
2026-03-22T10:38:44.190606+00:00,26.4,69.5,346.9
2026-03-22T10:38:45.190977+00:00,32.9,43.7,767.8
2026-03-22T10:38:46.191395+00:00,34.6,35.5,712.7
2026-03-22T10:38:47.191632+00:00,30.8,41.0,538.3
2026-03-22T10:38:48.192269+00:00,25.7,61.4,661.8
2026-03-22T10:38:49.192775+00:00,32.8,37.4,1034.9
2026-03-22T10:38:50.193265+00:00,28.1,45.6,525.8
2026-03-22T10:38:51.193754+00:00,31.1,66.1,338.3
2026-03-22T10:38:52.194184+00:00,33.5,56.3,844.0
2026-03-22T10:38:53.194499+00:00,33.1,43.6,1092.1
2026-03-22T10:38:54.194909+00:00,21.5,30.9,997.8
2026-03-22T10:38:55.195382+00:00,32.0,64.1,655.5
2026-03-22T10:38:56.195763+00:00,25.5,68.9,806.1
2026-03-22T10:38:57.196202+00:00,21.8,42.9,1016.3
2026-03-22T10:38:58.196728+00:00,61.5,89.5,1746.4
2026-03-22T10:38:59.197139+00:00,31.1,43.3,1066.6
2026-03-22T10:39:00.197569+00:00,34.0,60.8,867.3
2026-03-22T10:39:01.198032+00:00,29.3,59.6,591.1
2026-03-22T10:39:02.198549+00:00,30.7,52.2,378.1
2026-03-22T10:39:03.199386+00:00,31.5,63.6,724.3
2026-03-22T10:39:04.200123+00:00,27.1,37.1,968.4
2026-03-22T10:39:05.200522+00:00,25.7,64.1,599.3
2026-03-22T10:39:06.201302+00:00,29.5,64.2,681.0
2026-03-22T10:39:07.201901+00:00,27.0,62.9,567.1
2026-03-22T10:39:08.202676+00:00,34.4,52.9,399.5
2026-03-22T10:39:09.203081+00:00,30.5,31.4,1194.1
2026-03-22T10:39:10.203810+00:00,29.3,55.2,423.2
2026-03-22T10:39:11.204292+00:00,21.5,33.3,1195.0
2026-03-22T10:39:12.205113+00:00,28.1,58.9,1153.2
2026-03-22T10:39:13.205732+00:00,34.4,65.3,704.6
2026-03-22T10:39:14.205998+00:00,31.6,60.8,697.8
2026-03-22T10:39:15.206582+00:00,25.8,51.9,907.9
2026-03-22T10:39:16.212011+00:00,24.4,40.1,1119.8
2026-03-22T10:39:17.213750+00:00,23.0,47.3,1165.9
2026-03-22T10:39:18.214526+00:00,64.7,85.2,1571.1
2026-03-22T10:39:19.215196+00:00,21.9,69.7,874.6
2026-03-22T10:39:20.215992+00:00,24.2,34.1,1114.4
2026-03-22T10:39:21.216697+00:00,33.0,46.3,747.4
2026-03-22T10:39:22.217326+00:00,32.6,54.2,1196.7
2026-03-22T10:39:23.217744+00:00,24.8,55.2,980.3
2026-03-22T10:39:24.220112+00:00,34.6,50.1,750.1
2026-03-22T10:39:25.223212+00:00,30.8,64.6,432.9
2026-03-22T10:39:26.223913+00:00,33.2,41.1,1140.6
2026-03-22T10:39:27.224315+00:00,23.8,47.3,474.4
2026-03-22T10:39:28.224852+00:00,33.4,67.2,313.9
2026-03-22T10:39:29.225328+00:00,27.8,32.0,608.6
2026-03-22T10:39:30.225646+00:00,34.6,39.4,503.8
2026-03-22T10:39:31.227126+00:00,20.7,34.0,1191.6
2026-03-22T10:39:32.226994+00:00,27.5,42.0,491.1
2026-03-22T10:39:33.227562+00:00,27.8,66.8,421.8
2026-03-22T10:39:34.228358+00:00,69.1,93.1,1906.5
2026-03-22T10:39:35.228771+00:00,21.4,62.3,600.4
2026-03-22T10:39:36.229223+00:00,23.0,65.4,714.5
2026-03-22T10:39:37.229751+00:00,22.3,44.9,811.1
2026-03-22T10:39:38.230129+00:00,20.1,56.4,308.0
2026-03-22T10:39:39.230626+00:00,31.5,47.5,1055.0
2026-03-22T10:39:40.231456+00:00,22.2,59.5,794.8
2026-03-22T10:39:41.231976+00:00,29.2,55.2,363.6
2026-03-22T10:39:42.232772+00:00,26.0,61.8,895.8
2026-03-22T10:39:43.233090+00:00,21.3,67.9,851.9
2026-03-22T10:39:44.233746+00:00,30.9,39.5,903.2
2026-03-22T10:39:45.234015+00:00,25.6,54.1,753.7
2026-03-22T10:39:46.234711+00:00,62.9,99.5,1960.5
2026-03-22T10:39:47.235310+00:00,26.0,44.4,602.4
2026-03-22T10:39:48.238223+00:00,55.3,85.5,1545.6
2026-03-22T10:39:49.239064+00:00,31.2,52.7,922.3
2026-03-22T10:39:50.239671+00:00,21.9,70.0,1070.5
2026-03-22T10:39:51.240806+00:00,27.1,30.7,300.1
2026-03-22T10:39:52.241488+00:00,34.6,58.5,392.7
2026-03-22T10:39:53.242300+00:00,27.0,39.7,616.5
2026-03-22T10:39:54.243002+00:00,67.6,98.2,1960.8
2026-03-22T10:39:55.255695+00:00,34.0,48.9,912.3
2026-03-22T10:39:56.278848+00:00,57.6,95.7,1586.0
2026-03-22T10:39:57.279939+00:00,22.6,42.7,1115.6
2026-03-22T10:39:58.280520+00:00,27.2,46.6,477.4
2026-03-22T10:39:59.281387+00:00,31.9,35.6,1167.5
2026-03-22T10:40:00.281892+00:00,32.2,35.5,1075.9
2026-03-22T10:40:01.282501+00:00,20.1,50.8,494.1
2026-03-22T10:40:02.283087+00:00,22.4,37.2,345.0
2026-03-22T10:40:03.283533+00:00,25.4,54.2,572.2
2026-03-22T10:40:04.284001+00:00,22.3,44.7,627.5
2026-03-22T10:40:05.284394+00:00,32.0,49.7,305.6
2026-03-22T10:40:06.284701+00:00,20.1,48.3,368.7
2026-03-22T10:40:07.285270+00:00,58.0,86.0,1779.4
2026-03-22T10:40:08.285714+00:00,34.6,44.7,1059.6
2026-03-22T10:40:09.286102+00:00,27.1,44.8,606.2
2026-03-22T10:40:10.286589+00:00,20.9,30.9,372.0
2026-03-22T10:40:11.286957+00:00,24.6,54.5,1014.4
2026-03-22T10:40:12.287661+00:00,25.9,45.4,304.2
2026-03-22T10:40:13.288103+00:00,20.3,31.6,960.4
2026-03-22T10:40:14.288540+00:00,30.8,46.5,669.4
2026-03-22T10:40:15.289278+00:00,22.7,48.2,380.3
2026-03-22T10:40:16.289760+00:00,21.8,50.5,358.1
2026-03-22T10:40:17.290177+00:00,27.8,58.9,354.4
2026-03-22T10:40:18.290942+00:00,27.8,60.6,390.9
2026-03-22T10:40:19.292901+00:00,26.6,61.3,961.0
2026-03-22T10:40:20.293994+00:00,65.9,99.9,1721.6
2026-03-22T10:40:21.322071+00:00,23.1,64.2,826.4
2026-03-22T10:40:22.325768+00:00,63.6,85.7,1536.6
2026-03-22T10:40:23.329936+00:00,28.4,56.5,972.0
2026-03-22T10:40:24.334929+00:00,29.6,40.7,507.5
2026-03-22T10:40:25.336846+00:00,28.1,46.0,756.4
2026-03-22T10:40:26.348942+00:00,26.0,67.5,1142.8
2026-03-22T10:40:27.351713+00:00,33.2,37.6,489.3
2026-03-22T10:40:28.354625+00:00,25.5,38.4,1054.7
2026-03-22T10:40:29.355406+00:00,26.9,46.5,944.6
2026-03-22T10:40:30.356269+00:00,63.8,89.4,1504.4
